company,year,ratio_type,ratio,value
ON,2017,2 - Liquidity Ratios,2.1 - Current Ratio,2.081907871389027
ON,2017,2 - Liquidity Ratios,2.2 - Quick Ratio,1.1716232521825538
ON,2017,2 - Liquidity Ratios,2.3- Cash Ratio,0.6737170842501242
ON,2017,3 - Working Capital Ratios,3.1 - Days in A/R,46.19211271671087
ON,2017,3 - Working Capital Ratios,3.2 - A/R Turnover,8.3273492075415
ON,2017,3 - Working Capital Ratios,3.3 - Days in Inventory,113.31818311344144
ON,2017,3 - Working Capital Ratios,3.4 - Inventory Turnover,3.3111289333396234
ON,2017,3 - Working Capital Ratios,3.5 - Days in A/P,60.10700139628986
ON,2017,3 - Working Capital Ratios,3.6 - A/P Turnover,6.616951070048081
ON,2017,3 - Working Capital Ratios,3.7 - Cash Conversion Cycle,99.40329443386244
ON,2017,3 - Working Capital Ratios,3.8 - Working Capital Turnover,3.8349937733499377
ON,2017,4 - Interest Coverage Ratios,4.1 - EBIT / Interest Coverage Ratio,4.877478753541077
ON,2017,4 - Interest Coverage Ratios,4.2 - EBITDA / Interest Coverage Ratio,8.290368271954675
ON,2017,5 - Leverage Ratios,5.1 - Debt-to-Capital Ratio,0.5131066611041579
ON,2017,5 - Leverage Ratios,5.2 - Debt-to-Equity Ratio,1.0538379150303463
ON,2017,5 - Leverage Ratios,5.3 - Debt-to-Enterprise Value Ratio,0.31471121586729595
ON,2017,5 - Leverage Ratios,5.4 - Equity Multiplier (book),2.5687611567297393
ON,2017,5 - Leverage Ratios,5.5 - Equity Multiplier (market),1.327542177708064
ON,2017,6 - Industry Specific Ratios,6.1 - R&D-to-Sales,0.10723241507459724
ON,2017,6 - Industry Specific Ratios,6.2 - CAPEX-to-Sales,0.15114286229727047
ON,2017,7 - Valuation Ratios,7.1 - Market-to-Book Ratio,3.7548818706033558
ON,2017,7 - Valuation Ratios,7.2 - Price-to-Earning Ratio,12.973262760034537
ON,2017,7 - Valuation Ratios,7.3 - Market-to-Sales Ratio,1.897390290552218
ON,2017,7 - Valuation Ratios,7.4 - EV-to-EBITDA Ratio,11.927493695164872
ON,2017,7 - Valuation Ratios,7.5 - EV-to-Sales Ratio,2.5188656382818277
ON,2017,7 - Valuation Ratios,7.6 - EPS (Fully Diluted),1.8699999999999999
ON,2017,7 - Valuation Ratios,7.7.1 - Share Price,24.74
ON,2017,7 - Valuation Ratios,7.7.2 - Common Shares O/S,425118194.0
ON,2017,7 - Valuation Ratios,7.7.3 - Market Capitalization (Share Price * Common Shares O/S),10517424119.56
ON,2017,7 - Valuation Ratios,7.7.4 - Net Debt,3444900000.0
ON,2017,7 - Valuation Ratios,7.7.5 - Enterprise Value,13962324119.56
ON,2017,8 - Operating Ratios,8.1 - Asset Turnover,0.7851694465101455
ON,2017,8 - Operating Ratios,8.2 - Return on Assets (ROA),0.11267390307292463
ON,2017,8 - Operating Ratios,8.3 - Return on Equity (ROE),0.2894323455908604
ON,2017,8 - Operating Ratios,8.4 - Return on Invested Capital (ROIC),0.14710375509867857
ON,2017,9 - Altman Z-Score,9.1 - Altman Z-Score (1.2A + 1.4B + 3.3C + 0.6D + 1.0E),2.8450051179053153
ON,2017,9 - Altman Z-Score,9.1.A - Working Capital / Total Assets Ratio,0.21185251073647343
ON,2017,9 - Altman Z-Score,9.1.B - Retained Earnings / Total Assets Ratio,0.04885269141499076
ON,2017,9 - Altman Z-Score,9.1.C - EBIT / Total Assets Ratio,0.09571791913941433
ON,2017,9 - Altman Z-Score,9.1.D - Market Value of Equity / Total Liabilities,2.393533173928677
ON,2017,9 - Altman Z-Score,9.1.E - Total Sales / Total Assets,0.7703992995232867
ON,2016,1 - Profitability Ratios,1.1 - Gross Margin,0.3319511633264225
ON,2016,1 - Profitability Ratios,1.2 - Operating Margin,0.0694924364585733
ON,2016,1 - Profitability Ratios,1.3 - EBITDA Margin,0.17661061199416417
ON,2016,1 - Profitability Ratios,1.4 - Net Profit Margin,0.04660984412193811
ON,2016,2 - Liquidity Ratios,2.1 - Current Ratio,1.9094236656462131
ON,2016,2 - Liquidity Ratios,2.2 - Quick Ratio,1.1033541860774658
ON,2016,2 - Liquidity Ratios,2.3- Cash Ratio,0.6842140290163716
ON,2016,3 - Working Capital Ratios,3.1 - Days in A/R,58.838721236786206
ON,2016,3 - Working Capital Ratios,3.2 - A/R Turnover,7.1956902108849805
ON,2016,3 - Working Capital Ratios,3.3 - Days in Inventory,144.07011494252873
ON,2016,3 - Working Capital Ratios,3.4 - Inventory Turnover,2.9315960912052117
ON,2016,3 - Working Capital Ratios,3.5 - Days in A/P,67.51800766283526
ON,2016,3 - Working Capital Ratios,3.6 - A/P Turnover,6.213546006427806
ON,2016,3 - Working Capital Ratios,3.7 - Cash Conversion Cycle,135.39082851647967
ON,2016,3 - Working Capital Ratios,3.8 - Working Capital Turnover,3.8707088720463663
ON,2016,4 - Interest Coverage Ratios,4.1 - EBIT / Interest Coverage Ratio,2.2429456297315897
ON,2016,4 - Interest Coverage Ratios,4.2 - EBITDA / Interest Coverage Ratio,4.748795595320027
ON,2016,5 - Leverage Ratios,5.1 - Debt-to-Capital Ratio,0.6625390960803321
ON,2016,5 - Leverage Ratios,5.2 - Debt-to-Equity Ratio,1.9633062330623305
ON,2016,5 - Leverage Ratios,5.3 - Debt-to-Enterprise Value Ratio,0.5273680481358644
ON,2016,5 - Leverage Ratios,5.4 - Equity Multiplier (book),3.7530623306233064
ON,2016,5 - Leverage Ratios,5.5 - Equity Multiplier (market),1.7259999236496455
ON,2016,6 - Industry Specific Ratios,6.1 - R&D-to-Sales,0.11576953594921804
ON,2016,6 - Industry Specific Ratios,6.2 - CAPEX-to-Sales,0.37571988021193276
ON,2016,7 - Valuation Ratios,7.1 - Market-to-Book Ratio,3.0245548060487804
ON,2016,7 - Valuation Ratios,7.2 - Price-to-Earning Ratio,30.64417142866557
ON,2016,7 - Valuation Ratios,7.3 - Market-to-Sales Ratio,1.4283200535360516
ON,2016,7 - Valuation Ratios,7.4 - EV-to-EBITDA Ratio,13.958845821971014
ON,2016,7 - Valuation Ratios,7.5 - EV-to-Sales Ratio,2.4652803033504824
ON,2016,7 - Valuation Ratios,7.6 - EPS (Fully Diluted),0.43000000000000005
ON,2016,7 - Valuation Ratios,7.7.1 - Share Price,13.32
ON,2016,7 - Valuation Ratios,7.7.2 - Common Shares O/S,418941713.0
ON,2016,7 - Valuation Ratios,7.7.3 - Market Capitalization (Share Price * Common Shares O/S),5580303617.16
ON,2016,7 - Valuation Ratios,7.7.4 - Net Debt,4051300000.0
ON,2016,7 - Valuation Ratios,7.7.5 - Enterprise Value,9631603617.16
ON,2016,8 - Operating Ratios,8.1 - Asset Turnover,0.7239021678710394
ON,2016,8 - Operating Ratios,8.2 - Return on Assets (ROA),0.026298307434579168
ON,2016,8 - Operating Ratios,8.3 - Return on Equity (ROE),0.09869918699186991
ON,2016,8 - Operating Ratios,8.4 - Return on Invested Capital (ROIC),0.03953483094401022
ON,2016,9 - Altman Z-Score,9.1 - Altman Z-Score (1.2A + 1.4B + 3.3C + 0.6D + 1.0E),1.5089103268391404
ON,2016,9 - Altman Z-Score,9.1.A - Working Capital / Total Assets Ratio,0.19734561839292936
ON,2016,9 - Altman Z-Score,9.1.B - Retained Earnings / Total Assets Ratio,-0.07615100225290278
ON,2016,9 - Altman Z-Score,9.1.C - EBIT / Total Assets Ratio,0.047065449714054644
ON,2016,9 - Altman Z-Score,9.1.D - Market Value of Equity / Total Liabilities,1.0986147216521636
ON,2016,9 - Altman Z-Score,9.1.E - Total Sales / Total Assets,0.5642221708740107
ON,2015,1 - Profitability Ratios,1.1 - Gross Margin,0.34132387436352196
ON,2015,1 - Profitability Ratios,1.2 - Operating Margin,0.07843698152068196
ON,2015,1 - Profitability Ratios,1.3 - EBITDA Margin,0.17938669260255163
ON,2015,1 - Profitability Ratios,1.4 - Net Profit Margin,0.058985067795640486
ON,2015,2 - Liquidity Ratios,2.1 - Current Ratio,1.5262648269184216
ON,2015,2 - Liquidity Ratios,2.2 - Quick Ratio,0.8663761801016703
ON,2015,2 - Liquidity Ratios,2.3- Cash Ratio,0.49834584039377067
ON,2015,3 - Working Capital Ratios,3.1 - Days in A/R,47.62186051833629
ON,2015,3 - Working Capital Ratios,3.2 - A/R Turnover,7.64945295404814
ON,2015,3 - Working Capital Ratios,3.3 - Days in Inventory,118.9507513245896
ON,2015,3 - Working Capital Ratios,3.4 - Inventory Turnover,3.1109910153347293
ON,2015,3 - Working Capital Ratios,3.5 - Days in A/P,56.63793103448276
ON,2015,3 - Working Capital Ratios,3.6 - A/P Turnover,6.261318830727396
ON,2015,3 - Working Capital Ratios,3.7 - Cash Conversion Cycle,109.93468080844312
ON,2015,3 - Working Capital Ratios,3.8 - Working Capital Turnover,4.933389782670053
ON,2015,4 - Interest Coverage Ratios,4.1 - EBIT / Interest Coverage Ratio,5.422535211267606
ON,2015,4 - Interest Coverage Ratios,4.2 - EBITDA / Interest Coverage Ratio,12.617706237424548
ON,2015,5 - Leverage Ratios,5.1 - Debt-to-Capital Ratio,0.46067155793509157
ON,2015,5 - Leverage Ratios,5.2 - Debt-to-Equity Ratio,0.8541577302530793
ON,2015,5 - Leverage Ratios,5.3 - Debt-to-Enterprise Value Ratio,0.43474453529493806
ON,2015,5 - Leverage Ratios,5.4 - Equity Multiplier (book),2.371223726944053
ON,2015,5 - Leverage Ratios,5.5 - Equity Multiplier (market),1.459334307984125
ON,2015,6 - Industry Specific Ratios,6.1 - R&D-to-Sales,0.11347903198123463
ON,2015,6 - Industry Specific Ratios,6.2 - CAPEX-to-Sales,0.15718862635162195
ON,2015,7 - Valuation Ratios,7.1 - Market-to-Book Ratio,2.161321607206324
ON,2015,7 - Valuation Ratios,7.2 - Price-to-Earning Ratio,17.105047191076626
ON,2015,7 - Valuation Ratios,7.3 - Market-to-Sales Ratio,1.0089423682132845
ON,2015,7 - Valuation Ratios,7.4 - EV-to-EBITDA Ratio,8.207878696858556
ON,2015,7 - Valuation Ratios,7.5 - EV-to-Sales Ratio,1.4723842127123978
ON,2015,7 - Valuation Ratios,7.6 - EPS (Fully Diluted),0.49
ON,2015,7 - Valuation Ratios,7.7.1 - Share Price,8.56
ON,2015,7 - Valuation Ratios,7.7.2 - Common Shares O/S,412039805.0
ON,2015,7 - Valuation Ratios,7.7.3 - Market Capitalization (Share Price * Common Shares O/S),3527060730.8
ON,2015,7 - Valuation Ratios,7.7.4 - Net Debt,1620100000.0
ON,2015,7 - Valuation Ratios,7.7.5 - Enterprise Value,5147160730.8
ON,2015,8 - Operating Ratios,8.1 - Asset Turnover,0.9088734628084133
ON,2015,8 - Operating Ratios,8.2 - Return on Assets (ROA),0.05328716146371718
ON,2015,8 - Operating Ratios,8.3 - Return on Equity (ROE),0.12635578160426497
ON,2015,8 - Operating Ratios,8.4 - Return on Invested Capital (ROIC),0.06647561270860441
ON,2015,9 - Altman Z-Score,9.1 - Altman Z-Score (1.2A + 1.4B + 3.3C + 0.6D + 1.0E),2.0245467302366356
ON,2015,9 - Altman Z-Score,9.1.A - Working Capital / Total Assets Ratio,0.16854455240851768
ON,2015,9 - Altman Z-Score,9.1.B - Retained Earnings / Total Assets Ratio,-0.18332644200951004
ON,2015,9 - Altman Z-Score,9.1.C - EBIT / Total Assets Ratio,0.06964544138929088
ON,2015,9 - Altman Z-Score,9.1.D - Market Value of Equity / Total Liabilities,1.5761991021137776
ON,2015,9 - Altman Z-Score,9.1.E - Total Sales / Total Assets,0.9034008683068018
ON,2014,1 - Profitability Ratios,1.1 - Gross Margin,0.343127332532102
ON,2014,1 - Profitability Ratios,1.2 - Operating Margin,0.0850781200581947
ON,2014,1 - Profitability Ratios,1.3 - EBITDA Margin,0.15649313682079827
ON,2014,1 - Profitability Ratios,1.4 - Net Profit Margin,0.059997469795686
ON,2014,2 - Liquidity Ratios,2.1 - Current Ratio,1.7350115295926212
ON,2014,2 - Liquidity Ratios,2.2 - Quick Ratio,0.9374519600307456
ON,2014,2 - Liquidity Ratios,2.3- Cash Ratio,0.49164104534973097
ON,2014,3 - Working Capital Ratios,3.1 - Days in A/R,52.86023783920552
ON,2014,3 - Working Capital Ratios,3.2 - A/R Turnover,7.243528064146621
ON,2014,3 - Working Capital Ratios,3.3 - Days in Inventory,128.27459193991044
ON,2014,3 - Working Capital Ratios,3.4 - Inventory Turnover,3.0959230826563315
ON,2014,3 - Working Capital Ratios,3.5 - Days in A/P,66.4658866579999
ON,2014,3 - Working Capital Ratios,3.6 - A/P Turnover,6.3416793893129775
ON,2014,3 - Working Capital Ratios,3.7 - Cash Conversion Cycle,114.66894312111606
ON,2014,3 - Working Capital Ratios,3.8 - Working Capital Turnover,3.818599033816425
ON,2014,4 - Interest Coverage Ratios,4.1 - EBIT / Interest Coverage Ratio,6.627565982404692
ON,2014,4 - Interest Coverage Ratios,4.2 - EBITDA / Interest Coverage Ratio,14.510263929618768
ON,2014,5 - Leverage Ratios,5.1 - Debt-to-Capital Ratio,0.4199295774647887
ON,2014,5 - Leverage Ratios,5.2 - Debt-to-Equity Ratio,0.723928614786937
ON,2014,5 - Leverage Ratios,5.3 - Debt-to-Enterprise Value Ratio,0.3620423841199325
ON,2014,5 - Leverage Ratios,5.4 - Equity Multiplier (book),2.320626441665655
ON,2014,5 - Leverage Ratios,5.5 - Equity Multiplier (market),1.382915848224388
ON,2014,6 - Industry Specific Ratios,6.1 - R&D-to-Sales,0.11594661268897463
ON,2014,6 - Industry Specific Ratios,6.2 - CAPEX-to-Sales,0.1662976785375419
ON,2014,7 - Valuation Ratios,7.1 - Market-to-Book Ratio,2.637696473333738
ON,2014,7 - Valuation Ratios,7.2 - Price-to-Earning Ratio,22.906384660885607
ON,2014,7 - Valuation Ratios,7.3 - Market-to-Sales Ratio,1.3743251218198496
ON,2014,7 - Valuation Ratios,7.4 - EV-to-EBITDA Ratio,12.144788136964431
ON,2014,7 - Valuation Ratios,7.5 - EV-to-Sales Ratio,1.9005759915775824
ON,2014,7 - Valuation Ratios,7.6 - EPS (Fully Diluted),0.43
ON,2014,7 - Valuation Ratios,7.7.1 - Share Price,10.01
ON,2014,7 - Valuation Ratios,7.7.2 - Common Shares O/S,434100017.0
ON,2014,7 - Valuation Ratios,7.7.3 - Market Capitalization (Share Price * Common Shares O/S),4345341170.17
ON,2014,7 - Valuation Ratios,7.7.4 - Net Debt,1663900000.0
ON,2014,7 - Valuation Ratios,7.7.5 - Enterprise Value,6009241170.17
ON,2014,8 - Operating Ratios,8.1 - Asset Turnover,0.8931638418079096
ON,2014,8 - Operating Ratios,8.2 - Return on Assets (ROA),0.049620716714622023
ON,2014,8 - Operating Ratios,8.3 - Return on Equity (ROE),0.1151511472623528
ON,2014,8 - Operating Ratios,8.4 - Return on Invested Capital (ROIC),0.06955691920913666
ON,2014,9 - Altman Z-Score,9.1 - Altman Z-Score (1.2A + 1.4B + 3.3C + 0.6D + 1.0E),2.1253421032912607
ON,2014,9 - Altman Z-Score,9.1.A - Working Capital / Total Assets Ratio,0.2001046298718284
ON,2014,9 - Altman Z-Score,9.1.B - Retained Earnings / Total Assets Ratio,-0.23949777661522365
ON,2014,9 - Altman Z-Score,9.1.C - EBIT / Total Assets Ratio,0.05911587758304996
ON,2014,9 - Altman Z-Score,9.1.D - Market Value of Equity / Total Liabilities,1.9973070280244531
ON,2014,9 - Altman Z-Score,9.1.E - Total Sales / Total Assets,0.8270468218676432
ON,2013,1 - Profitability Ratios,1.1 - Gross Margin,0.3372264347576095
ON,2013,1 - Profitability Ratios,1.2 - Operating Margin,0.09034391059043376
ON,2013,1 - Profitability Ratios,1.3 - EBITDA Margin,0.1549933517806447
ON,2013,1 - Profitability Ratios,1.4 - Net Profit Margin,0.05419197182592446
ON,2013,2 - Liquidity Ratios,2.1 - Current Ratio,2.087646484375
ON,2013,2 - Liquidity Ratios,2.2 - Quick Ratio,1.2705078125
ON,2013,2 - Liquidity Ratios,2.3- Cash Ratio,0.6219482421875
ON,2013,3 - Working Capital Ratios,3.1 - Days in A/R,54.44765874869731
ON,2013,3 - Working Capital Ratios,3.2 - A/R Turnover,6.894697720515362
ON,2013,3 - Working Capital Ratios,3.3 - Days in Inventory,121.07954237380035
ON,2013,3 - Working Capital Ratios,3.4 - Inventory Turnover,3.0905739421868454
ON,2013,3 - Working Capital Ratios,3.5 - Days in A/P,54.78067559507672
ON,2013,3 - Working Capital Ratios,3.6 - A/P Turnover,6.5727013542409125
ON,2013,3 - Working Capital Ratios,3.7 - Cash Conversion Cycle,120.74652552742094
ON,2013,3 - Working Capital Ratios,3.8 - Working Capital Turnover,3.567335427216204
ON,2013,4 - Interest Coverage Ratios,4.1 - EBIT / Interest Coverage Ratio,5.686528497409326
ON,2013,4 - Interest Coverage Ratios,4.2 - EBITDA / Interest Coverage Ratio,11.17357512953368
ON,2013,5 - Leverage Ratios,5.1 - Debt-to-Capital Ratio,0.38789625360230545
ON,2013,5 - Leverage Ratios,5.2 - Debt-to-Equity Ratio,0.6337099811676082
ON,2013,5 - Leverage Ratios,5.3 - Debt-to-Enterprise Value Ratio,0.35825360640654513
ON,2013,5 - Leverage Ratios,5.4 - Equity Multiplier (book),2.19061070755986
ON,2013,5 - Leverage Ratios,5.5 - Equity Multiplier (market),1.3425356882598987
ON,2013,6 - Industry Specific Ratios,6.1 - R&D-to-Sales,0.12009918424551694
ON,2013,6 - Industry Specific Ratios,6.2 - CAPEX-to-Sales,0.011140259460236461
ON,2013,7 - Valuation Ratios,7.1 - Market-to-Book Ratio,2.4754455257465695
ON,2013,7 - Valuation Ratios,7.2 - Price-to-Earning Ratio,24.40644832679045
ON,2013,7 - Valuation Ratios,7.3 - Market-to-Sales Ratio,1.3226335600963093
ON,2013,7 - Valuation Ratios,7.4 - EV-to-EBITDA Ratio,11.456509176165083
ON,2013,7 - Valuation Ratios,7.5 - EV-to-Sales Ratio,1.7756827569195386
ON,2013,7 - Valuation Ratios,7.6 - EPS (Fully Diluted),0.36
ON,2013,7 - Valuation Ratios,7.7.1 - Share Price,8.36
ON,2013,7 - Valuation Ratios,7.7.2 - Common Shares O/S,440250288.0
ON,2013,7 - Valuation Ratios,7.7.3 - Market Capitalization (Share Price * Common Shares O/S),3680492407.68
ON,2013,7 - Valuation Ratios,7.7.4 - Net Debt,1260700000.0
ON,2013,7 - Valuation Ratios,7.7.5 - Enterprise Value,4941192407.68
ON,2013,8 - Operating Ratios,8.1 - Asset Turnover,0.8451119142345188
ON,2013,8 - Operating Ratios,8.2 - Return on Assets (ROA),0.04630027632790912
ON,2013,8 - Operating Ratios,8.3 - Return on Equity (ROE),0.10142588108689804
ON,2013,8 - Operating Ratios,8.4 - Return on Invested Capital (ROIC),0.06434433094989692
ON,2013,9 - Altman Z-Score,9.1 - Altman Z-Score (1.2A + 1.4B + 3.3C + 0.6D + 1.0E),2.1616100831551144
ON,2013,9 - Altman Z-Score,9.1.A - Working Capital / Total Assets Ratio,0.2735646300276328
ON,2013,9 - Altman Z-Score,9.1.B - Retained Earnings / Total Assets Ratio,-0.3506601166717839
ON,2013,9 - Altman Z-Score,9.1.C - EBIT / Total Assets Ratio,0.06739330672397913
ON,2013,9 - Altman Z-Score,9.1.D - Market Value of Equity / Total Liabilities,2.0791393106315668
ON,2013,9 - Altman Z-Score,9.1.E - Total Sales / Total Assets,0.8543751918943814
ON,2012,1 - Profitability Ratios,1.1 - Gross Margin,0.32881964834709315
ON,2012,1 - Profitability Ratios,1.2 - Operating Margin,0.06856886248229645
ON,2012,1 - Profitability Ratios,1.3 - EBITDA Margin,0.07834467511831152
ON,2012,1 - Profitability Ratios,1.4 - Net Profit Margin,-0.031296417838267296
ON,2012,2 - Liquidity Ratios,2.1 - Current Ratio,1.653226593771356
ON,2012,2 - Liquidity Ratios,2.2 - Quick Ratio,0.9995118617592502
ON,2012,2 - Liquidity Ratios,2.3- Cash Ratio,0.4753490188421361
ON,2012,3 - Working Capital Ratios,3.1 - Days in A/R,49.43745897958479
ON,2012,3 - Working Capital Ratios,3.2 - A/R Turnover,6.503201168145569
ON,2012,3 - Working Capital Ratios,3.3 - Days in Inventory,109.27457539886774
ON,2012,3 - Working Capital Ratios,3.4 - Inventory Turnover,3.1875974079238785
ON,2012,3 - Working Capital Ratios,3.5 - Days in A/P,53.42563046834792
ON,2012,3 - Working Capital Ratios,3.6 - A/P Turnover,5.225225225225225
ON,2012,3 - Working Capital Ratios,3.7 - Cash Conversion Cycle,105.28640391010461
ON,2012,3 - Working Capital Ratios,3.8 - Working Capital Turnover,3.805823966344574
ON,2012,4 - Interest Coverage Ratios,4.1 - EBIT / Interest Coverage Ratio,-0.2994652406417112
ON,2012,4 - Interest Coverage Ratios,4.2 - EBITDA / Interest Coverage Ratio,4.042780748663102
ON,2012,5 - Leverage Ratios,5.1 - Debt-to-Capital Ratio,0.42116873387163906
ON,2012,5 - Leverage Ratios,5.2 - Debt-to-Equity Ratio,0.7276191845833033
ON,2012,5 - Leverage Ratios,5.3 - Debt-to-Enterprise Value Ratio,0.3892089785649225
ON,2012,5 - Leverage Ratios,5.4 - Equity Multiplier (book),2.3933271014596964
ON,2012,5 - Leverage Ratios,5.5 - Equity Multiplier (market),1.4112525417304531
ON,2012,6 - Industry Specific Ratios,6.1 - R&D-to-Sales,0.12694739023800478
ON,2012,6 - Industry Specific Ratios,6.2 - CAPEX-to-Sales,0.10497771943763169
ON,2012,7 - Valuation Ratios,7.1 - Market-to-Book Ratio,2.536678903933271
ON,2012,7 - Valuation Ratios,7.2 - Price-to-Earning Ratio,-38.937741188741725
ON,2012,7 - Valuation Ratios,7.3 - Market-to-Sales Ratio,1.2186118179211718
ON,2012,7 - Valuation Ratios,7.4 - EV-to-EBITDA Ratio,21.951319892857146
ON,2012,7 - Valuation Ratios,7.5 - EV-to-Sales Ratio,1.7197690254240219
ON,2012,7 - Valuation Ratios,7.6 - EPS (Fully Diluted),-0.2
ON,2012,7 - Valuation Ratios,7.7.1 - Share Price,7.86
ON,2012,7 - Valuation Ratios,7.7.2 - Common Shares O/S,448824345.0
ON,2012,7 - Valuation Ratios,7.7.3 - Market Capitalization (Share Price * Common Shares O/S),3527759351.7000003
ON,2012,7 - Valuation Ratios,7.7.4 - Net Debt,1450800000.0
ON,2012,7 - Valuation Ratios,7.7.5 - Enterprise Value,4978559351.700001
ON,2012,8 - Operating Ratios,8.1 - Asset Turnover,0.8028120190241129
ON,2012,8 - Operating Ratios,8.2 - Return on Assets (ROA),-0.027220286023314506
ON,2012,8 - Operating Ratios,8.3 - Return on Equity (ROE),-0.0651470482490832
ON,2012,8 - Operating Ratios,8.4 - Return on Invested Capital (ROIC),0.07411833711423771
ON,2012,9 - Altman Z-Score,9.1 - Altman Z-Score (1.2A + 1.4B + 3.3C + 0.6D + 1.0E),1.6428654088681327
ON,2012,9 - Altman Z-Score,9.1.A - Working Capital / Total Assets Ratio,0.20102752073068142
ON,2012,9 - Altman Z-Score,9.1.B - Retained Earnings / Total Assets Ratio,-0.3884448984497056
ON,2012,9 - Altman Z-Score,9.1.C - EBIT / Total Assets Ratio,-0.0050474702559788484
ON,2012,9 - Altman Z-Score,9.1.D - Market Value of Equity / Total Liabilities,1.820591088248955
ON,2012,9 - Altman Z-Score,9.1.E - Total Sales / Total Assets,0.86975724071626
ON,2011,1 - Profitability Ratios,1.1 - Gross Margin,0.2930598727594922
ON,2011,1 - Profitability Ratios,1.2 - Operating Margin,0.06277779391685792
ON,2011,1 - Profitability Ratios,1.3 - EBITDA Margin,0.10121139935508236
ON,2011,1 - Profitability Ratios,1.4 - Net Profit Margin,0.006943032274932458
ON,2011,2 - Liquidity Ratios,2.1 - Current Ratio,1.6681301450411603
ON,2011,2 - Liquidity Ratios,2.2 - Quick Ratio,1.0973735789886319
ON,2011,2 - Liquidity Ratios,2.3- Cash Ratio,0.5118776950215602
ON,2011,3 - Working Capital Ratios,3.1 - Days in A/R,52.82601748830723
ON,2011,3 - Working Capital Ratios,3.2 - A/R Turnover,8.683905146316851
ON,2011,3 - Working Capital Ratios,3.3 - Days in Inventory,95.60345181836861
ON,2011,3 - Working Capital Ratios,3.4 - Inventory Turnover,4.875776397515528
ON,2011,3 - Working Capital Ratios,3.5 - Days in A/P,68.89028148756935
ON,2011,3 - Working Capital Ratios,3.6 - A/P Turnover,6.747539165395813
ON,2011,3 - Working Capital Ratios,3.7 - Cash Conversion Cycle,79.5391878191065
ON,2011,3 - Working Capital Ratios,3.8 - Working Capital Turnover,4.591876208897485
ON,2011,4 - Interest Coverage Ratios,4.1 - EBIT / Interest Coverage Ratio,1.7271407837445574
ON,2011,4 - Interest Coverage Ratios,4.2 - EBITDA / Interest Coverage Ratio,5.056603773584905
ON,2011,5 - Leverage Ratios,5.1 - Debt-to-Capital Ratio,0.44695426772819846
ON,2011,5 - Leverage Ratios,5.2 - Debt-to-Equity Ratio,0.8081687311683964
ON,2011,5 - Leverage Ratios,5.3 - Debt-to-Enterprise Value Ratio,0.42201746599483997
ON,2011,5 - Leverage Ratios,5.4 - Equity Multiplier (book),2.600267827251423
ON,2011,5 - Leverage Ratios,5.5 - Equity Multiplier (market),1.4424410555872456
ON,2011,6 - Industry Specific Ratios,6.1 - R&D-to-Sales,0.10530749789385004
ON,2011,6 - Industry Specific Ratios,6.2 - CAPEX-to-Sales,0.18141939981988786
ON,2011,7 - Valuation Ratios,7.1 - Market-to-Book Ratio,2.628840116504854
ON,2011,7 - Valuation Ratios,7.2 - Price-to-Earning Ratio,164.27500895397486
ON,2011,7 - Valuation Ratios,7.3 - Market-to-Sales Ratio,1.140566689132266
ON,2011,7 - Valuation Ratios,7.4 - EV-to-EBITDA Ratio,16.25508815729047
ON,2011,7 - Valuation Ratios,7.5 - EV-to-Sales Ratio,1.6452002190395956
ON,2011,7 - Valuation Ratios,7.6 - EPS (Fully Diluted),0.14
ON,2011,7 - Valuation Ratios,7.7.1 - Share Price,8.7
ON,2011,7 - Valuation Ratios,7.7.2 - Common Shares O/S,451284220.0
ON,2011,7 - Valuation Ratios,7.7.3 - Market Capitalization (Share Price * Common Shares O/S),3926172713.9999995
ON,2011,7 - Valuation Ratios,7.7.4 - Net Debt,1737100000.0
ON,2011,7 - Valuation Ratios,7.7.5 - Enterprise Value,5663272714.0
ON,2011,8 - Operating Ratios,8.1 - Asset Turnover,1.0120393373219456
ON,2011,8 - Operating Ratios,8.2 - Return on Assets (ROA),0.006154242307197116
ON,2011,8 - Operating Ratios,8.3 - Return on Equity (ROE),0.01600267827251423
ON,2011,8 - Operating Ratios,8.4 - Return on Invested Capital (ROIC),0.026545544163379176
ON,2011,9 - Altman Z-Score,9.1 - Altman Z-Score (1.2A + 1.4B + 3.3C + 0.6D + 1.0E),1.803062181958689
ON,2011,9 - Altman Z-Score,9.1.A - Working Capital / Total Assets Ratio,0.21944122569846788
ON,2011,9 - Altman Z-Score,9.1.B - Retained Earnings / Total Assets Ratio,-0.3095918630101712
ON,2011,9 - Altman Z-Score,9.1.C - EBIT / Total Assets Ratio,0.03064246169692288
ON,2011,9 - Altman Z-Score,9.1.D - Market Value of Equity / Total Liabilities,1.6427500895397487
ON,2011,9 - Altman Z-Score,9.1.E - Total Sales / Total Assets,0.8863911420110725
ON,2010,1 - Profitability Ratios,1.1 - Gross Margin,0.4132445750842915
ON,2010,1 - Profitability Ratios,1.2 - Operating Margin,0.1732514913114896
ON,2010,1 - Profitability Ratios,1.3 - EBITDA Margin,0.23082908273536787
ON,2010,1 - Profitability Ratios,1.4 - Net Profit Margin,0.12557275006483962
ON,2010,2 - Liquidity Ratios,2.1 - Current Ratio,1.9102546068364046
ON,2010,2 - Liquidity Ratios,2.2 - Quick Ratio,1.2911801941201295
ON,2010,2 - Liquidity Ratios,2.3- Cash Ratio,0.8767759178506119
