name,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018,05/31/2018,02/28/2018,11/30/2017,08/31/2017,05/31/2017,02/28/2017,11/30/2016,08/31/2016,05/31/2016,02/29/2016,11/30/2015,08/31/2015,05/31/2015,02/28/2015,11/30/2014,08/31/2014,05/31/2014,02/28/2014,11/30/2013,08/31/2013,05/31/2013,02/28/2013,11/30/2012,08/31/2012,05/31/2012,02/29/2012,11/30/2011,08/31/2011,05/31/2011,02/28/2011,11/30/2010,08/31/2010,05/31/2010,02/28/2010,11/30/2009,08/31/2009,05/31/2009,02/28/2009,11/30/2008,08/31/2008,05/31/2008,02/29/2008,11/30/2007,08/31/2007,05/31/2007,02/28/2007,11/30/2006,08/31/2006,05/31/2006,02/28/2006,11/30/2005,08/31/2005,05/31/2005,02/28/2005,11/30/2004,08/31/2004,05/31/2004,02/29/2004,11/30/2003,08/31/2003,05/31/2003,02/28/2003,11/30/2002,08/31/2002,05/31/2002,02/28/2002,11/30/2001,08/31/2001,05/31/2001,02/28/2001,11/30/2000,08/31/2000,05/31/2000,02/29/2000,11/30/1999,08/31/1999,05/31/1999,02/28/1999,11/30/1998,08/31/1998,05/31/1998,02/28/1998,11/30/1997,08/31/1997,05/31/1997,02/28/1997,11/30/1996,08/31/1996,05/31/1996,02/29/1996,11/30/1995,08/31/1995,05/31/1995,02/28/1995,11/30/1994,08/31/1994,05/31/1994,02/28/1994,11/30/1993,08/31/1993,05/31/1993,02/28/1993,11/30/1992,08/31/1992,05/31/1992,02/29/1992,11/30/1991,08/31/1991,05/31/1991,02/28/1991,11/30/1990,08/31/1990,05/31/1990,02/28/1990,11/30/1989,08/31/1989,05/31/1989,11/30/1988,08/31/1988,08/31/1987,08/31/1986,08/31/1985
CommonStockEquity,"39,907,000,000","38,996,000,000","37,820,000,000","37,023,000,000","36,500,000,000","35,881,000,000","35,323,000,000","34,567,000,000","33,869,000,000","32,294,000,000","28,649,000,000","25,697,000,000","22,526,000,000","18,621,000,000","16,171,000,000","14,287,000,000","12,320,000,000","12,080,000,000","12,187,000,000","12,264,000,000","12,301,000,000","12,302,000,000","12,458,000,000","12,426,000,000","11,678,000,000","10,771,000,000","9,940,000,000","9,284,000,000","9,219,000,000","9,142,000,000","7,328,000,000","7,231,000,000","7,469,000,000","7,700,000,000","7,811,000,000","7,986,000,000","8,271,000,000","8,470,000,000","8,583,000,000","8,462,000,000","8,226,000,000","8,020,000,000","7,680,000,000","5,602,000,000","5,195,000,000","4,654,000,000","4,697,000,000","4,742,000,000","5,484,000,000","6,178,000,000","6,508,000,000","6,738,000,000","7,501,000,000","7,752,000,000","7,887,000,000","8,249,000,000","8,279,000,000","8,114,000,000","7,086,800,000","6,954,000,000","5,923,500,000","5,846,800,000","5,791,600,000","5,909,200,000","5,779,400,000","5,614,800,000","5,509,500,000","5,405,500,000","5,429,100,000","4,971,000,000","5,087,200,000","5,296,100,000","6,018,000,000","6,306,400,000","6,893,800,000","6,896,800,000","6,903,300,000","7,134,800,000","7,198,600,000","7,465,900,000","7,496,200,000","6,432,000,000","5,604,700,000","4,733,600,000","4,386,100,000","3,964,100,000","3,925,500,000","3,945,100,000","3,836,200,000","2,693,000,000","2,773,900,000","2,874,800,000","2,896,200,000","2,883,100,000","2,789,100,000","2,680,900,000","2,528,200,000","2,502,000,000","2,476,100,000","2,413,700,000","2,227,400,000","1,896,200,000","1,617,600,000","1,395,600,000","1,208,700,000","1,049,300,000","908,715,000","802,949,000","709,500,000","639,500,000","568,200,000","533,900,000","518,200,000","511,200,000","506,100,000","502,700,000","495,200,000","494,800,000","484,300,000","474,000,000","475,600,000","484,200,000","480,600,000","478,200,000","477,700,000","476,600,000","459,100,000","392,600,000","288,000,000","72,600,000","79,100,000","92,100,000"
CapitalLeaseObligations,"1,060,000,000","1,019,000,000","1,069,000,000","1,044,000,000","1,040,000,000","591,000,000",,"716,000,000","798,000,000","845,000,000","951,000,000","1,050,000,000","1,113,000,000","1,190,000,000","1,272,000,000","1,263,000,000","1,263,000,000","1,406,000,000","1,163,000,000","1,100,000,000","709,000,000","792,000,000","855,000,000","945,000,000","787,000,000","911,000,000","968,000,000","1,046,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"83,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"38,343,000,000","37,434,000,000","36,260,000,000","35,463,000,000","34,939,000,000","34,313,000,000","33,756,000,000","32,989,000,000","32,285,000,000","30,735,000,000","27,087,000,000","24,121,000,000","20,930,000,000","17,006,000,000","14,538,000,000","12,672,000,000","11,771,000,000","11,512,000,000","11,592,000,000","11,648,000,000","11,661,000,000","11,853,000,000","12,027,000,000","11,986,000,000","11,228,000,000","10,303,000,000","9,597,000,000","8,917,000,000","8,851,000,000","8,756,000,000","6,997,000,000","6,885,000,000","7,110,000,000","7,329,000,000","7,425,000,000","7,586,000,000","7,870,000,000","8,056,000,000","8,159,000,000","8,153,000,000","7,914,000,000","7,697,000,000","7,339,000,000","5,280,000,000","4,861,000,000","4,310,000,000","4,342,000,000","4,360,000,000","5,130,000,000","5,756,000,000","6,075,000,000","6,298,000,000","6,594,000,000","6,836,000,000","6,961,000,000","7,311,000,000","7,367,000,000","7,224,000,000","6,878,300,000","6,702,000,000","5,667,600,000","5,586,600,000","5,528,300,000","5,642,000,000","5,507,900,000","5,338,600,000","5,229,200,000","5,127,900,000","5,145,600,000","4,681,400,000","4,791,800,000","5,003,000,000","5,705,300,000","5,989,400,000","6,631,200,000","6,579,800,000","6,579,200,000","6,936,400,000","7,198,600,000","7,249,300,000","7,284,300,000","6,219,000,000","5,390,000,000","4,517,800,000","4,179,700,000","3,751,500,000","3,711,700,000","3,729,200,000","3,616,600,000","2,608,100,000","2,684,800,000","2,782,800,000","2,828,400,000","2,832,000,000","2,737,700,000","2,639,300,000","2,485,600,000","2,458,800,000","2,428,400,000","2,366,800,000","2,179,400,000","1,854,600,000","1,575,000,000","1,351,700,000","1,162,700,000","1,001,100,000","858,022,000","744,870,000","709,500,000","639,500,000","568,200,000","533,900,000","518,200,000","511,200,000","506,100,000","502,700,000","495,200,000","494,800,000","484,300,000","474,000,000","475,600,000","484,200,000","480,600,000","478,200,000","477,700,000","476,600,000","459,100,000","392,600,000","288,000,000","72,600,000","79,100,000","92,100,000"
WorkingCapital,"10,841,000,000","11,330,000,000","11,714,000,000","10,154,000,000","9,850,000,000","10,113,000,000","9,669,000,000","9,189,000,000","9,850,000,000","10,285,000,000","9,616,000,000","9,701,000,000","7,775,000,000","7,123,000,000","5,880,000,000","4,738,000,000","3,958,000,000","4,660,000,000","5,610,000,000","4,394,000,000","4,485,000,000","4,691,000,000","5,442,000,000","5,798,000,000","5,253,000,000","5,434,000,000","4,945,000,000","4,686,000,000","4,856,000,000","4,786,000,000","3,544,000,000","3,247,000,000","3,177,000,000","3,515,000,000","3,453,000,000","3,557,000,000","3,470,000,000","3,352,000,000","3,457,000,000","3,064,000,000","3,025,000,000","3,631,000,000","3,113,000,000","1,842,000,000","1,527,000,000","1,452,000,000","1,303,000,000","886,000,000","1,402,000,000","2,181,000,000","2,345,000,000","2,584,000,000","2,800,000,000","3,208,000,000","3,430,000,000","2,751,000,000","2,928,000,000","3,440,000,000","3,241,900,000","3,081,000,000","1,964,600,000","1,947,000,000","1,827,100,000","1,795,500,000","1,562,400,000","1,666,600,000","1,546,100,000","1,497,400,000","1,382,800,000","1,044,000,000","1,066,800,000","1,242,600,000","837,800,000","1,366,100,000","1,832,000,000","2,436,800,000","1,880,300,000","2,450,700,000","2,602,300,000","3,048,100,000","3,262,900,000","3,256,900,000","2,705,700,000","2,392,900,000","2,322,500,000","1,908,000,000","1,957,500,000","2,083,100,000","1,988,000,000","758,900,000","820,100,000","1,091,100,000","1,107,900,000","1,222,500,000","690,900,000","595,600,000","305,700,000","299,500,000","264,200,000","363,500,000","577,000,000","669,300,000","694,300,000","709,000,000","621,900,000","519,000,000","438,515,000","303,793,000","253,100,000","229,300,000","177,500,000","160,800,000","133,300,000","120,900,000","112,700,000","109,300,000","104,100,000","115,200,000","95,300,000","90,200,000","84,300,000","97,300,000","124,700,000","125,500,000","171,600,000","208,500,000","209,900,000","240,100,000","185,800,000","25,100,000","23,300,000","21,400,000"
InvestedCapital,"46,005,000,000","45,153,000,000","43,977,000,000","41,952,000,000","41,621,000,000","41,141,000,000","40,233,000,000","40,091,000,000","37,205,000,000","36,088,000,000","35,047,000,000","33,977,000,000","30,476,000,000","28,586,000,000","26,570,000,000","25,477,000,000","20,733,000,000","20,584,000,000","20,655,000,000","18,822,000,000","19,011,000,000","18,900,000,000","19,202,000,000","18,250,000,000","16,720,000,000","16,510,000,000","14,705,000,000","14,876,000,000","15,022,000,000","15,179,000,000","10,952,000,000","10,882,000,000","10,904,000,000","10,962,000,000","11,009,000,000","10,301,000,000","10,390,000,000","10,471,000,000","10,155,000,000","10,202,000,000","10,042,000,000","10,380,000,000","10,049,000,000","8,587,000,000","7,956,000,000","7,752,000,000","7,821,000,000","7,637,000,000","8,350,000,000","8,904,000,000","8,929,000,000","9,144,000,000","9,718,000,000","10,162,000,000","10,211,000,000","9,071,000,000","8,847,000,000","8,685,000,000","7,606,000,000","7,414,000,000","7,030,600,000","7,014,000,000","7,086,000,000","7,101,900,000","6,863,300,000","6,713,300,000","6,533,900,000","6,537,500,000","6,498,900,000","6,057,000,000","6,183,700,000","6,435,700,000","6,454,000,000","6,760,300,000","7,345,600,000","7,358,200,000","7,393,400,000","7,666,000,000","7,744,900,000","7,738,500,000","7,788,900,000","7,413,600,000","6,590,800,000","6,272,300,000","5,996,400,000","5,603,300,000","5,584,300,000","5,622,400,000","5,548,300,000","3,557,700,000","3,593,700,000","3,724,100,000","3,746,400,000","3,772,000,000","3,183,700,000","3,085,900,000","2,937,600,000","2,981,800,000","2,945,300,000","2,790,500,000","2,378,100,000","2,052,100,000","1,805,900,000","1,589,600,000","1,386,900,000","1,203,800,000","1,065,444,000","866,172,000","775,900,000","719,300,000","651,100,000","627,900,000","602,800,000","600,000,000","588,000,000","590,300,000","583,700,000","588,200,000","586,600,000","587,200,000","577,200,000","583,000,000","579,700,000","579,600,000","581,400,000","527,900,000","496,000,000","405,000,000","311,600,000","104,200,000","104,000,000","117,100,000"
TangibleBookValue,"38,343,000,000","37,434,000,000","36,260,000,000","35,463,000,000","34,939,000,000","34,313,000,000","33,756,000,000","32,989,000,000","32,285,000,000","30,735,000,000","27,087,000,000","24,121,000,000","20,930,000,000","17,006,000,000","14,538,000,000","12,672,000,000","11,771,000,000","11,512,000,000","11,592,000,000","11,648,000,000","11,661,000,000","11,853,000,000","12,027,000,000","11,986,000,000","11,228,000,000","10,303,000,000","9,597,000,000","8,917,000,000","8,851,000,000","8,756,000,000","6,997,000,000","6,885,000,000","7,110,000,000","7,329,000,000","7,425,000,000","7,586,000,000","7,870,000,000","8,056,000,000","8,159,000,000","8,153,000,000","7,914,000,000","7,697,000,000","7,339,000,000","5,280,000,000","4,861,000,000","4,310,000,000","4,342,000,000","4,360,000,000","5,130,000,000","5,756,000,000","6,075,000,000","6,298,000,000","6,594,000,000","6,836,000,000","6,961,000,000","7,311,000,000","7,367,000,000","7,224,000,000","6,878,300,000","6,702,000,000","5,667,600,000","5,586,600,000","5,528,300,000","5,642,000,000","5,507,900,000","5,338,600,000","5,229,200,000","5,127,900,000","5,145,600,000","4,681,400,000","4,791,800,000","5,003,000,000","5,705,300,000","5,989,400,000","6,572,500,000","6,579,800,000","6,579,200,000","6,936,400,000","7,198,600,000","7,249,300,000","7,284,300,000","6,219,000,000","5,390,000,000","4,517,800,000","4,179,700,000","3,751,500,000","3,711,700,000","3,729,200,000","3,616,600,000","2,608,100,000","2,684,800,000","2,782,800,000","2,828,400,000","2,832,000,000","2,737,700,000","2,639,300,000","2,485,600,000","2,458,800,000","2,428,400,000","2,366,800,000","2,179,400,000","1,854,600,000","1,575,000,000","1,351,700,000","1,162,700,000","1,001,100,000","858,022,000","744,870,000","709,500,000","639,500,000","568,200,000","533,900,000","518,200,000","511,200,000","506,100,000","502,700,000","495,200,000","494,800,000","484,300,000","474,000,000","475,600,000","484,200,000","480,600,000","478,200,000","477,700,000","476,600,000","459,100,000","392,600,000","288,000,000","72,600,000","79,100,000","92,100,000"
TotalDebt,"7,158,000,000","7,176,000,000","7,226,000,000","5,973,000,000","6,161,000,000","5,851,000,000","4,910,000,000","6,240,000,000","4,134,000,000","4,639,000,000","7,349,000,000","9,330,000,000","9,063,000,000","11,155,000,000","11,671,000,000","12,453,000,000","9,676,000,000","9,910,000,000","9,631,000,000","7,658,000,000","7,419,000,000","7,390,000,000","7,599,000,000","6,769,000,000","5,829,000,000","6,650,000,000","5,733,000,000","6,638,000,000","5,803,000,000","6,037,000,000","3,624,000,000","3,651,000,000","3,435,000,000","3,262,000,000","3,198,000,000","2,315,000,000","2,119,000,000","2,001,000,000","1,572,000,000","1,740,000,000","1,816,000,000","2,360,000,000","2,369,000,000","2,985,000,000","2,761,000,000","3,098,000,000","3,124,000,000","2,895,000,000","2,866,000,000","2,726,000,000","2,421,000,000","2,406,000,000","2,217,000,000","2,410,000,000","2,324,000,000","822,000,000","568,000,000","571,000,000","519,200,000","460,000,000","1,107,100,000","1,167,200,000","1,294,400,000","1,192,700,000","1,083,900,000","1,098,500,000","1,108,200,000","1,132,000,000","1,069,800,000","1,086,000,000","1,096,500,000","1,139,600,000","436,000,000","453,900,000","451,800,000","461,400,000","490,100,000","531,200,000","546,300,000","272,600,000","292,700,000","981,600,000","986,100,000","1,538,700,000","1,610,300,000","1,639,200,000","1,658,800,000","1,677,300,000","1,712,100,000","864,700,000","819,800,000","849,300,000","850,200,000","888,900,000","394,600,000","405,000,000","409,400,000","479,800,000","469,200,000","376,800,000","150,700,000","155,900,000","188,300,000","194,000,000","178,200,000","154,500,000","156,729,000","63,223,000","66,400,000","79,800,000","82,900,000","94,000,000","84,600,000","88,800,000","81,900,000","87,600,000","88,500,000","93,400,000","102,300,000","113,200,000","101,600,000","98,800,000","99,100,000","101,400,000","103,700,000","51,300,000","36,900,000","12,400,000","23,600,000","31,600,000","24,900,000","25,000,000"
NetDebt,"113,000,000",,,,,,,,,,,"452,000,000","1,942,000,000","4,856,000,000","6,351,000,000","7,557,000,000","4,274,000,000","4,364,000,000","3,841,000,000","3,480,000,000","4,105,000,000","4,311,000,000","3,050,000,000","2,277,000,000","1,278,000,000","1,589,000,000","703,000,000","1,287,000,000","2,149,000,000","3,157,000,000","1,184,000,000","1,590,000,000","1,333,000,000","803,000,000","1,007,000,000","221,000,000","204,000,000",,"1,572,000,000",,,,"56,000,000","1,115,000,000","1,196,000,000","1,613,000,000","1,818,000,000","1,963,000,000","1,841,000,000","1,483,000,000","947,000,000","698,000,000","337,000,000","218,000,000",,,,,,,"446,000,000","642,700,000","824,100,000","833,200,000","763,100,000","612,400,000","695,300,000","622,800,000","581,500,000","515,700,000","416,700,000","224,500,000","34,700,000","55,700,000","118,100,000",,"132,200,000","62,100,000",,,,"279,900,000","602,900,000","1,108,800,000","1,168,700,000","1,344,600,000","1,308,200,000","1,248,400,000","944,400,000","306,100,000","311,900,000","288,200,000","507,800,000","269,400,000",,,"187,100,000","203,700,000","76,200,000",,,"27,800,000","70,100,000","112,500,000","39,700,000","76,100,000","105,533,000","22,453,000","14,600,000","32,300,000","67,600,000","75,300,000","64,800,000","53,100,000","67,600,000","66,500,000","77,100,000","71,300,000","84,800,000","87,900,000","86,100,000","70,200,000","94,000,000","95,400,000","54,300,000","39,600,000","17,100,000",,,"22,200,000","19,800,000","23,800,000"
ShareIssued,"1,198,000,000","1,194,000,000","1,192,000,000","1,191,000,000","1,185,000,000","1,182,000,000","1,180,000,000","1,178,000,000","1,172,000,000","1,170,000,000","1,169,000,000","1,165,000,000","1,158,000,000","1,116,000,000","1,113,631,601","1,110,000,000","1,098,000,000","1,094,000,000","1,091,000,000","1,090,000,000","1,087,239,924","1,129,000,000","1,083,000,000","1,081,000,000","1,075,000,000","1,073,000,000","1,070,000,000","1,070,000,000","1,058,000,000","1,044,400,000","1,034,700,000","1,026,599,999","1,021,000,000","1,017,700,000","994,600,000","989,400,000","987,700,000","984,300,000","1,003,900,000","1,000,900,000","996,800,000","994,500,000","993,900,000","855,500,000","849,800,000","848,700,000","846,800,000","777,448,127","763,800,000","761,100,000","760,800,000","760,800,000","760,500,000","757,900,000","756,870,527","755,800,000","754,500,000","749,400,000","678,500,000","675,600,000","618,400,000","616,200,000","614,900,000","613,800,000","612,700,000","611,500,000","610,600,000","609,500,000","609,100,000","609,900,000","608,700,000","607,600,000","606,500,000","602,900,000","602,100,000","601,100,000","599,900,000","598,400,000","596,900,000","595,300,000","593,000,000","567,300,000","553,100,000","523,204,296","507,256,746","507,256,746",,"494,600,000","494,600,000","427,000,000","426,000,000","425,200,000","423,200,000","422,600,000","421,000,000","420,000,000","418,600,000","417,600,000","417,200,000","415,400,000","414,000,000","412,875,408","412,000,000","410,400,000","408,400,000","407,600,000","406,792,000","405,154,000","414,132,000","400,992,000","397,940,000","393,380,000","388,292,000","383,372,000","381,700,000","380,672,000","375,404,000","373,560,000","372,872,000","370,092,000","369,364,000","368,972,000","368,572,000","368,116,000","367,856,000","367,144,000","367,132,000","364,892,000","328,740,000","258,052,000","212,212,000","191,600,000"
OrdinarySharesNumber,"1,117,000,000","1,113,000,000","1,112,000,000","1,112,000,000","1,108,000,000","1,106,000,000","1,104,000,000","1,106,000,000","1,120,000,000","1,161,000,000","1,160,000,000","1,158,000,000","1,158,000,000","1,112,000,000","1,109,631,601","1,106,000,000","1,044,000,000","1,040,000,000","1,037,000,000","1,037,000,000","1,035,239,924","1,084,000,000","1,083,000,000","1,081,000,000","1,075,000,000","1,073,000,000","1,070,000,000","1,070,000,000","1,058,000,000","1,044,400,000","1,034,700,000","1,026,599,999","1,021,000,000","1,017,700,000","994,600,000","989,400,000","987,700,000","984,300,000","1,003,900,000","1,000,900,000","996,800,000","994,500,000","993,900,000","855,500,000","849,800,000","848,700,000","846,800,000","777,448,127","763,800,000","761,100,000","760,800,000","760,800,000","760,500,000","757,900,000","756,870,527","755,800,000","754,500,000","749,400,000","678,500,000","675,600,000","618,400,000","616,200,000","614,900,000","613,800,000","612,700,000","611,500,000","610,600,000","609,500,000","609,100,000","609,900,000","608,700,000","607,600,000","606,500,000","602,900,000","602,100,000","601,100,000","599,900,000","598,400,000","596,900,000","595,300,000","593,000,000","567,300,000","553,100,000","523,204,296","507,256,746","507,256,746",,"494,600,000","494,600,000","427,000,000","426,000,000","425,200,000","423,200,000","422,600,000","421,000,000","420,000,000","418,600,000","417,600,000","417,200,000","415,400,000","414,000,000","412,875,408","412,000,000","410,400,000","408,400,000","407,600,000","406,792,000","405,154,000","414,132,000","400,992,000","397,940,000","393,380,000","388,292,000","383,372,000","381,700,000","380,672,000","375,404,000","373,560,000","372,872,000","370,092,000","369,364,000","368,972,000","368,572,000","368,116,000","367,856,000","367,144,000","367,132,000","364,892,000","328,740,000","258,052,000","212,212,000","191,600,000"
TreasurySharesNumber,"81,000,000","81,000,000","80,000,000","79,000,000","77,000,000","76,000,000","76,000,000","72,000,000","52,000,000","9,000,000","9,000,000","7,000,000",,"4,000,000","4,000,000","4,000,000","54,000,000","54,000,000","54,000,000","53,000,000","52,000,000","45,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
